Format Version,1.22,Take Name,KB2T_tran_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-02 06.04.26.622 PM,Total Frames in Take,1439,Total Exported Frames,361,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
135,2.250000,5.922410,42.785633,-10.419334,-15.519258,161.183380,-8.304643,-0.354025,0.107848,0.182355,-2.643562,156.757492,175.579910,172.514954,16.567709,164.171158,19.105503,13.932626,-10.448250,-12.823526,163.854904,-12.220067,17.965618,11.431633,-12.840393,-17.935152,163.508881,-7.277424,-82.042870,100.977692,179.972153,21.072643,13.542269,-7.404922,-21.207226,162.021484,-4.036057,78.710876,211.672592,176.008911,18.309313,16.852703,-11.098929,-10.377239,155.441727,-10.115730,79.958015,102.147415,179.673050,-80.185745,210.732681,177.001556,18.446520,163.929840,-5.220407,4.075744,167.526749,-2.101195,,,,,,,,,,,,,-21.207226,162.021484,-4.036057,,,,,,
136,2.266667,5.919085,42.754440,-10.400099,-15.517823,161.181824,-8.316128,-0.352450,0.107934,0.181949,-2.643578,156.757095,175.583221,172.506210,16.576904,164.173203,19.105228,13.931005,-10.448881,-12.820506,163.854538,-12.229692,17.965231,11.429191,-12.840873,-17.934738,163.506683,-7.289884,-82.043137,100.977982,179.972107,21.071712,13.540837,-7.405157,-21.207577,162.017944,-4.048026,78.711250,211.671616,176.013611,18.309937,16.851763,-11.100110,-10.373404,155.441254,-10.124964,79.957375,102.146637,179.675339,-80.185654,210.732620,177.009064,18.446371,163.936050,-5.219913,4.074229,167.528198,-2.104259,,,,,,,,,,,,,-21.207577,162.017944,-4.048026,,,,,,
137,2.283333,5.919585,42.721851,-10.376562,-15.516366,161.179810,-8.326294,-0.352834,0.108406,0.182408,-2.644209,156.757019,175.582306,172.481400,16.584003,164.185593,19.102688,13.928103,-10.450283,-12.817444,163.854706,-12.237728,17.964632,11.427936,-12.841514,-17.934456,163.503799,-7.300826,-82.044098,100.978065,179.973083,21.070524,13.539762,-7.405499,-21.208012,162.013809,-4.059583,78.710182,211.672180,176.011673,18.303724,16.845350,-11.103352,-10.369110,155.440536,-10.133886,79.957375,102.148224,179.671570,-80.186127,210.731079,177.005981,18.446505,163.943573,-5.219173,4.072160,167.530487,-2.106768,,,,,,,,,,,,,-21.208012,162.013809,-4.059583,,,,,,
138,2.300000,5.919523,42.703884,-10.349325,-15.514215,161.177902,-8.335950,-0.353146,0.108587,0.182346,-2.644906,156.757050,175.580444,172.495850,16.584316,164.179153,19.104137,13.928647,-10.449104,-12.814713,163.854568,-12.245411,17.964195,11.426599,-12.840971,-17.933392,163.500793,-7.310575,-82.044670,100.979736,179.969360,21.070900,13.539405,-7.404957,-21.207218,162.009506,-4.069752,78.709541,211.672119,176.009232,18.308548,16.848793,-11.100913,-10.364364,155.440826,-10.143578,79.956963,102.147926,179.670670,-80.186897,210.730576,177.004745,18.446026,163.952576,-5.217183,4.070422,167.533783,-2.108973,,,,,,,,,,,,,-21.207218,162.009506,-4.069752,,,,,,
139,2.316667,5.909916,42.681236,-10.314999,-15.512098,161.175354,-8.345819,-0.355141,0.108640,0.182368,-2.645140,156.756760,175.577972,172.495041,16.597036,164.180115,19.104897,13.927550,-10.449071,-12.811725,163.853699,-12.253082,17.965954,11.425840,-12.841087,-17.932648,163.497055,-7.320952,-82.044205,100.978065,179.970413,21.070566,13.538091,-7.404595,-21.206785,162.004333,-4.080939,78.709305,211.671906,176.004776,18.309326,16.847527,-11.101027,-10.359015,155.440979,-10.152918,79.956261,102.147255,179.669998,-80.187523,210.731384,177.000122,18.445921,163.961472,-5.214161,4.069408,167.536469,-2.110457,,,,,,,,,,,,,-21.206785,162.004333,-4.080939,,,,,,
140,2.333333,5.901930,42.664688,-10.288859,-15.509494,161.174210,-8.356158,-0.351595,0.109112,0.182303,-2.644942,156.756805,175.582291,172.492661,16.599533,164.182175,19.106960,13.927080,-10.448995,-12.807896,163.853851,-12.262517,17.967985,11.425255,-12.840994,-17.931078,163.495010,-7.331676,-82.043320,100.979439,179.969147,21.072733,13.537727,-7.404295,-21.206884,162.001328,-4.091149,78.709564,211.671799,176.011826,18.311409,16.847139,-11.101196,-10.353450,155.442017,-10.163445,79.954704,102.149223,179.666718,-80.186996,210.730652,177.009613,18.446735,163.970047,-5.210227,4.066909,167.540451,-2.112228,,,,,,,,,,,,,-21.206884,162.001328,-4.091149,,,,,,
141,2.350000,5.897690,42.637123,-10.262009,-15.507051,161.173828,-8.367372,-0.348938,0.109257,0.182266,-2.644623,156.757660,175.582001,172.493546,16.611992,164.167358,19.107937,13.925748,-10.448940,-12.804976,163.855286,-12.270653,17.969440,11.422795,-12.841040,-17.929844,163.493652,-7.343569,-82.043747,100.979004,179.967621,21.072847,13.536838,-7.403950,-21.206682,161.998734,-4.103083,78.709923,211.672592,176.013885,18.312634,16.846319,-11.101333,-10.348032,155.443237,-10.173517,79.954819,102.150276,179.663986,-80.186081,210.731720,177.012222,18.447702,163.981277,-5.206573,4.066050,167.545227,-2.113611,,,,,,,,,,,,,-21.206682,161.998734,-4.103083,,,,,,
142,2.366667,5.898327,42.619743,-10.238575,-15.503815,161.174255,-8.378981,-0.350704,0.109666,0.182301,-2.644772,156.758804,175.579895,172.474060,16.616484,164.185547,19.106791,13.921891,-10.449520,-12.801576,163.857056,-12.279266,17.970531,11.421345,-12.840909,-17.927570,163.493134,-7.355316,-82.044395,100.979630,179.970093,21.071980,13.532318,-7.403100,-21.204624,161.997147,-4.115838,78.709747,211.673782,176.009506,18.308422,16.840481,-11.104016,-10.342205,155.445816,-10.185682,79.955894,102.150871,179.664230,-80.186211,210.733078,177.008148,18.449068,163.993073,-5.203074,4.065362,167.549591,-2.115285,,,,,,,,,,,,,-21.204624,161.997147,-4.115838,,,,,,
143,2.383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2.400000,5.892277,42.571835,-10.201177,-15.495645,161.173553,-8.402037,-0.350465,0.108842,0.181979,-2.645648,156.759308,175.578064,172.460571,16.625832,164.187546,19.107357,13.919263,-10.452037,-12.791536,163.859726,-12.298399,17.970858,11.417734,-12.843180,-17.921209,163.491135,-7.379729,-82.045166,100.980377,179.966110,21.072783,13.531158,-7.405237,-21.198809,161.992371,-4.141277,78.709167,211.673859,176.009064,18.309067,16.837442,-11.107204,-10.330642,155.447479,-10.205913,79.953598,102.151489,179.662079,-80.187080,210.734344,177.005630,18.454208,164.003006,-5.202240,4.066873,167.553207,-2.121335,,,,,,,,,,,,,-21.198809,161.992371,-4.141277,,,,,,
145,2.416667,5.880047,42.545635,-10.186382,-15.489233,161.171661,-8.413663,-0.351866,0.109095,0.182825,-2.646143,156.757263,175.579254,172.453720,16.632608,164.186035,19.107876,13.917931,-10.453518,-12.784104,163.858246,-12.308205,17.971779,11.416039,-12.844478,-17.915613,163.488953,-7.392596,-82.045929,100.978088,179.968979,21.072924,13.530209,-7.406415,-21.192354,161.989395,-4.155219,78.707855,211.673004,176.008545,18.309612,16.836123,-11.109168,-10.323056,155.446213,-10.214197,79.955353,102.149986,179.664658,-80.188110,210.730270,177.004639,18.457581,164.000320,-5.201066,4.070242,167.552536,-2.123564,,,,,,,,,,,,,-21.192354,161.989395,-4.155219,,,,,,
146,2.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2.466667,5.869596,42.468410,-10.203295,-15.464425,161.165207,-8.444974,-0.351711,0.108623,0.182190,-2.645136,156.757767,175.580963,172.427261,16.665895,164.193436,19.111244,13.914559,-10.455709,-12.754814,163.849884,-12.335235,17.976528,11.411753,-12.846247,-17.891327,163.483734,-7.427992,-82.046356,100.977600,179.972076,21.074131,13.527693,-7.407273,-21.167761,161.984909,-4.192823,78.709480,211.672623,176.011078,18.313700,16.832762,-11.113099,-10.297125,155.435562,-10.235632,79.956932,102.148727,179.670471,-80.186844,210.732697,177.008133,18.482151,163.989685,-5.197901,4.090633,167.543533,-2.137047,,,,,,,,,,,,,-21.167761,161.984909,-4.192823,,,,,,
149,2.483333,5.875114,42.451763,-10.231592,-15.456303,161.162643,-8.453668,-0.351116,0.107683,0.182526,-2.644793,156.757431,175.579117,172.423004,16.671301,164.195526,19.111895,13.912853,-10.455678,-12.744217,163.845428,-12.344474,17.976871,11.409501,-12.846242,-17.882551,163.482361,-7.437846,-82.045799,100.976395,179.969406,21.074873,13.526401,-7.406941,-21.159830,161.983902,-4.201621,78.709488,211.672760,176.011139,18.314468,16.831120,-11.113369,-10.290501,155.430466,-10.241943,79.956963,102.149918,179.666992,-80.187157,210.732132,177.004745,18.490196,163.974319,-5.207682,4.098858,167.537476,-2.143329,,,,,,,,,,,,,-21.159830,161.983902,-4.201621,,,,,,
150,2.500000,5.882932,42.434326,-10.267139,-15.446727,161.159927,-8.461249,-0.352589,0.106938,0.182092,-2.644640,156.757767,175.580460,172.419113,16.687059,164.198776,19.113508,13.911718,-10.455699,-12.731561,163.840561,-12.353456,17.979397,11.408488,-12.846411,-17.872105,163.481110,-7.446703,-82.044754,100.977722,179.970520,21.075394,13.525307,-7.406528,-21.150908,161.983383,-4.208601,78.710030,211.672501,176.012131,18.316467,16.829952,-11.113666,-10.282640,155.424530,-10.246861,79.956696,102.148148,179.672623,-80.186317,210.733444,177.002029,18.502031,163.963364,-5.213332,4.109865,167.531143,-2.152759,,,,,,,,,,,,,-21.150908,161.983383,-4.208601,,,,,,
151,2.516667,5.881623,42.422813,-10.303396,-15.435116,161.155624,-8.469262,-0.351356,0.108098,0.181913,-2.644306,156.756454,175.580582,172.410172,16.691313,164.204987,19.115370,13.910686,-10.455719,-12.716666,163.833282,-12.363804,17.980764,11.406803,-12.846234,-17.859522,163.478439,-7.456129,-82.045280,100.976120,179.971619,21.076899,13.524503,-7.406391,-21.139263,161.981125,-4.215419,78.710579,211.670929,176.011795,18.319134,16.829281,-11.114037,-10.273882,155.417603,-10.251915,79.956978,102.147125,179.669907,-80.186066,210.732315,177.006058,18.515705,163.952042,-5.218303,4.123828,167.522400,-2.164274,,,,,,,,,,,,,-21.139263,161.981125,-4.215419,,,,,,
152,2.533333,5.870267,42.403038,-10.340459,-15.424137,161.150055,-8.477371,-0.351212,0.107807,0.182059,-2.644182,156.757217,175.581680,172.408066,16.696964,164.208084,19.116833,13.909188,-10.455639,-12.703093,163.822372,-12.371844,17.982664,11.405571,-12.846202,-17.847654,163.474747,-7.466426,-82.044647,100.976852,179.970642,21.077988,13.523141,-7.406229,-21.128508,161.978607,-4.223413,78.710541,211.671875,176.013443,18.320572,16.827446,-11.113997,-10.265529,155.409637,-10.256184,79.955849,102.148590,179.670135,-80.185493,210.732452,177.008606,18.527208,163.935928,-5.227452,4.139737,167.512161,-2.178967,,,,,,,,,,,,,-21.128508,161.978607,-4.223413,,,,,,
153,2.550000,5.853437,42.410709,-10.384178,-15.413125,161.142395,-8.485197,-0.352645,0.108759,0.182199,-2.644111,156.756271,175.581329,172.346130,16.717022,164.289917,19.117315,13.905302,-10.456410,-12.691476,163.809418,-12.381440,17.984110,11.404739,-12.845759,-17.835178,163.469238,-7.475670,-82.044640,100.977921,179.970688,21.077862,13.521011,-7.406240,-21.116329,161.975937,-4.231191,78.710487,211.671143,176.010376,18.321417,16.819611,-11.116745,-10.258063,155.398422,-10.260791,79.957001,102.147949,179.670242,-80.185699,210.730225,177.007874,18.536148,163.909943,-5.236757,4.154596,167.498871,-2.193302,,,,,,,,,,,,,-21.116329,161.975937,-4.231191,,,,,,
154,2.566667,5.824986,42.412289,-10.411135,-15.401411,161.133362,-8.492263,-0.353251,0.107580,0.182357,-2.643771,156.755859,175.580704,172.346283,16.721069,164.292053,19.117666,13.903091,-10.455746,-12.679908,163.796524,-12.391061,17.984392,11.402523,-12.845304,-17.822603,163.461853,-7.484478,-82.044495,100.975037,179.972870,21.078609,13.519057,-7.405215,-21.103260,161.971313,-4.239124,78.710670,211.670975,176.010818,18.321396,16.817139,-11.116251,-10.248629,155.385513,-10.262561,79.956604,102.148926,179.669479,-80.185440,210.730774,177.004654,18.548027,163.883194,-5.245977,4.168300,167.487122,-2.204502,,,,,,,,,,,,,-21.103260,161.971313,-4.239124,,,,,,
155,2.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2.600000,5.795039,42.399769,-10.449395,-15.375937,161.121155,-8.511619,-0.352783,0.106830,0.182223,-2.642830,156.756775,175.579941,172.337723,16.734829,164.299377,19.119703,13.900553,-10.454723,-12.653730,163.777679,-12.410420,17.986973,11.399921,-12.844247,-17.796103,163.451859,-7.506506,-82.042870,100.975777,179.971741,21.079550,13.516510,-7.403746,-21.077593,161.965759,-4.262197,78.711716,211.671692,176.011581,18.323889,16.814590,-11.115703,-10.223598,155.367661,-10.275984,79.957932,102.147545,179.670670,-80.184082,210.732452,176.999207,18.574806,163.855698,-5.252421,4.193573,167.472107,-2.220047,,,,,,,,,,,,,-21.077593,161.965759,-4.262197,,,,,,
157,2.616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2.633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2.650000,5.808541,42.243191,-10.480993,-15.338201,161.133728,-8.554934,-0.349941,0.109037,0.182295,-2.643558,156.757767,175.580276,172.333969,16.747063,164.299484,19.119753,13.899618,-10.454106,-12.602671,163.788361,-12.448043,17.987656,11.398871,-12.843704,-17.759459,163.466232,-7.556619,-82.043442,100.977585,179.969147,21.078936,13.515615,-7.402547,-21.043188,161.978668,-4.310381,78.710968,211.672760,176.011505,18.323753,16.813574,-11.115576,-10.184548,155.376068,-10.304755,79.956604,102.149788,179.665329,-80.184502,210.732315,177.008347,18.614557,163.842926,-5.232721,4.227539,167.469452,-2.226436,,,,,,,,,,,,,-21.043188,161.978668,-4.310381,,,,,,
160,2.666667,5.812070,42.182178,-10.469032,-15.326021,161.139542,-8.571259,-0.354053,0.106354,0.181815,-2.643514,156.757889,175.577972,172.328064,16.753376,164.303421,19.119770,13.899896,-10.453886,-12.587455,163.794952,-12.459403,17.987780,11.398944,-12.843408,-17.748461,163.471741,-7.575078,-82.043823,100.978645,179.968887,21.078617,13.516118,-7.402124,-21.034235,161.982452,-4.327905,78.711426,211.672256,176.009064,18.324171,16.813946,-11.115650,-10.170178,155.382706,-10.317105,79.957077,102.148262,179.671097,-80.184708,210.733719,176.995758,18.624254,163.852203,-5.223685,4.236379,167.472198,-2.224964,,,,,,,,,,,,,-21.034235,161.982452,-4.327905,,,,,,
161,2.683333,5.812547,42.125736,-10.455906,-15.314871,161.142761,-8.584268,-0.352172,0.107302,0.182185,-2.644248,156.757050,175.579361,172.327240,16.759266,164.303696,19.119242,13.898873,-10.453558,-12.573275,163.799606,-12.469345,17.988050,11.398368,-12.843130,-17.738462,163.474625,-7.590124,-82.043571,100.978973,179.967972,21.077843,13.515285,-7.401649,-21.025991,161.983322,-4.341328,78.710358,211.671921,176.010910,18.323336,16.812525,-11.115408,-10.156891,155.386230,-10.325843,79.956642,102.147377,179.668289,-80.185516,210.731323,176.998856,18.633167,163.864929,-5.212235,4.244427,167.477402,-2.223295,,,,,,,,,,,,,-21.025991,161.983322,-4.341328,,,,,,
162,2.700000,5.805620,42.083786,-10.431228,-15.303630,161.143753,-8.594693,-0.351262,0.105819,0.181540,-2.643462,156.758316,175.580292,172.329468,16.764410,164.299301,19.119595,13.898417,-10.452813,-12.560020,163.801117,-12.475270,17.988956,11.397928,-12.842439,-17.728546,163.474854,-7.602003,-82.043587,100.979446,179.967072,21.077288,13.514317,-7.400791,-21.016108,161.983063,-4.354572,78.711746,211.672256,176.014847,18.323624,16.812212,-11.114697,-10.142670,155.389252,-10.334063,79.956017,102.148994,179.670197,-80.184891,210.734528,177.001221,18.641872,163.880371,-5.203504,4.250692,167.480728,-2.218616,,,,,,,,,,,,,-21.016108,161.983063,-4.354572,,,,,,
163,2.716667,5.817714,42.046829,-10.415042,-15.292258,161.142365,-8.601375,-0.352204,0.106466,0.181965,-2.643685,156.757355,175.578903,172.356415,16.764887,164.287155,19.121244,13.899398,-10.451423,-12.547174,163.801361,-12.477821,17.989422,11.397732,-12.842035,-17.718166,163.472717,-7.609358,-82.044044,100.978783,179.965027,21.077166,13.513555,-7.400356,-21.006233,161.979889,-4.362744,78.711090,211.671906,176.011627,18.328785,16.816320,-11.111336,-10.128596,155.388718,-10.339570,79.957016,102.147507,179.671860,-80.184959,210.731979,177.002701,18.650923,163.885574,-5.192220,4.258416,167.482697,-2.213210,,,,,,,,,,,,,-21.006233,161.979889,-4.362744,,,,,,
164,2.733333,5.810652,42.019581,-10.392850,-15.279794,161.139435,-8.604188,-0.350786,0.107970,0.182023,-2.643664,156.756943,175.582458,172.326370,16.762650,164.302933,19.119383,13.897368,-10.452192,-12.533925,163.799133,-12.477440,17.988113,11.396533,-12.841779,-17.706755,163.469086,-7.613073,-82.043243,100.978470,179.970001,21.077602,13.513827,-7.400285,-20.994843,161.975769,-4.368043,78.711113,211.671539,176.014389,18.323765,16.811132,-11.114038,-10.112970,155.386917,-10.340887,79.956177,102.148186,179.668945,-80.183914,210.731293,177.005692,18.665615,163.889359,-5.170667,4.267377,167.483307,-2.204555,,,,,,,,,,,,,-20.994843,161.975769,-4.368043,,,,,,
165,2.750000,5.791143,41.990860,-10.368169,-15.266850,161.133789,-8.603556,-0.348229,0.108970,0.182030,-2.643765,156.757202,175.582703,172.328720,16.763134,164.301163,19.118967,13.896944,-10.452229,-12.520428,163.793869,-12.474161,17.988026,11.396369,-12.841881,-17.694962,163.462845,-7.613853,-82.043610,100.979446,179.966690,21.077118,13.513160,-7.400215,-20.982603,161.968979,-4.370266,78.711006,211.671783,176.015656,18.322948,16.810602,-11.114107,-10.097114,155.382050,-10.337239,79.956345,102.148140,179.666519,-80.184700,210.730927,177.012878,18.680170,163.892822,-5.150336,4.276607,167.482971,-2.195340,,,,,,,,,,,,,-20.982603,161.968979,-4.370266,,,,,,
166,2.766667,5.795264,41.951736,-10.359060,-15.254343,161.128586,-8.601912,-0.353199,0.106303,0.181609,-2.643745,156.756851,175.579483,172.354446,16.759325,164.284225,19.120867,13.898590,-10.450729,-12.505549,163.790207,-12.470139,17.988058,11.395988,-12.841150,-17.683250,163.457352,-7.613472,-82.044594,100.979408,179.966095,21.077217,13.513011,-7.399820,-20.972044,161.962387,-4.370314,78.711388,211.670898,176.011475,18.328711,16.815947,-11.110696,-10.081957,155.376251,-10.332781,79.956436,102.148506,179.670578,-80.185226,210.731812,177.001572,18.689678,163.897614,-5.138141,4.285771,167.482178,-2.185947,,,,,,,,,,,,,-20.972044,161.962387,-4.370314,,,,,,
167,2.783333,5.787758,41.923920,-10.354014,-15.241745,161.123047,-8.598448,-0.351739,0.106549,0.181748,-2.643860,156.757736,175.580536,172.354401,16.767998,164.284592,19.120388,13.898407,-10.449622,-12.490927,163.784531,-12.465334,17.988583,11.396376,-12.840199,-17.671173,163.451828,-7.611366,-82.043510,100.979027,179.968216,21.076427,13.512943,-7.398387,-20.959520,161.956573,-4.368824,78.711143,211.671967,176.013580,18.327776,16.815302,-11.109759,-10.068541,155.370789,-10.326963,79.956985,102.147293,179.671616,-80.185928,210.733765,177.002365,18.698612,163.895599,-5.126512,4.295106,167.479843,-2.177787,,,,,,,,,,,,,-20.959520,161.956573,-4.368824,,,,,,
168,2.800000,5.798623,41.877930,-10.366911,-15.230025,161.118546,-8.595877,-0.352055,0.106494,0.181450,-2.643603,156.756805,175.580460,172.356918,16.767050,164.282974,19.119432,13.897911,-10.448447,-12.474524,163.778870,-12.460399,17.987576,11.395841,-12.839061,-17.659649,163.447891,-7.610603,-82.043091,100.979187,179.966812,21.075144,13.511962,-7.397224,-20.948479,161.951645,-4.367012,78.711693,211.670639,176.013275,18.327013,16.815166,-11.108508,-10.057125,155.365997,-10.321093,79.956230,102.147247,179.669907,-80.185387,210.733078,177.001938,18.707640,163.890320,-5.109596,4.304423,167.476349,-2.168953,,,,,,,,,,,,,-20.948479,161.951645,-4.367012,,,,,,
169,2.816667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2.833333,5.778959,41.782185,-10.388084,-15.206406,161.114578,-8.593660,-0.348949,0.107564,0.181591,-2.644094,156.757446,175.582047,172.361969,16.780119,164.283768,19.116484,13.897130,-10.445531,-12.442632,163.770981,-12.455643,17.985886,11.395806,-12.836515,-17.636604,163.445587,-7.613733,-82.045517,100.977585,179.971741,21.071070,13.510643,-7.394047,-20.927649,161.948654,-4.366952,78.711075,211.671448,176.016327,18.324030,16.814249,-11.105451,-10.032877,155.359238,-10.307741,79.957756,102.146553,179.669525,-80.185066,210.733536,177.005295,18.733480,163.876343,-5.067575,4.325985,167.467941,-2.148104,,,,,,,,,,,,,-20.927649,161.948654,-4.366952,,,,,,
171,2.850000,5.774939,41.753017,-10.404523,-15.195950,161.116898,-8.592349,-0.353718,0.107740,0.182325,-2.644230,156.755905,175.579147,172.362732,16.784470,164.281876,19.114107,13.896324,-10.444485,-12.430054,163.771957,-12.453943,17.984301,11.395411,-12.835521,-17.626007,163.448792,-7.614209,-82.043350,100.977234,179.970001,21.068420,13.510021,-7.393017,-20.918278,161.952347,-4.366171,78.710243,211.670975,176.008606,18.321396,16.813091,-11.104335,-10.022120,155.358627,-10.302126,79.957397,102.146683,179.669525,-80.186134,210.730652,176.998901,18.745020,163.866043,-5.047357,4.336995,167.465134,-2.137649,,,,,,,,,,,,,-20.918278,161.952347,-4.366171,,,,,,
172,2.866667,5.765506,41.705585,-10.418614,-15.186347,161.120834,-8.590419,-0.353646,0.107741,0.182297,-2.644934,156.756729,175.580734,172.367722,16.792530,164.279083,19.112778,13.896629,-10.444040,-12.416930,163.774155,-12.451249,17.982632,11.395180,-12.835574,-17.616571,163.453705,-7.615001,-82.045372,100.976967,179.973785,21.067415,13.510738,-7.392182,-20.909342,161.957657,-4.365063,78.709572,211.671753,176.010254,18.319799,16.813293,-11.103832,-10.012711,155.360291,-10.293829,79.956802,102.148727,179.669952,-80.187164,210.731888,177.001236,18.753931,163.856339,-5.030584,4.348092,167.463257,-2.126431,,,,,,,,,,,,,-20.909342,161.957657,-4.365063,,,,,,
