Format Version,1.22,Take Name,PM1_cali_001,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-08 01.42.35.142 PM,Total Frames in Take,88163,Total Exported Frames,22042,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
54,0.900000,4.282526,1.118942,-4.141492,-5.024567,176.747971,-17.571045,-0.334102,0.058414,0.182256,-2.593458,156.774658,175.569550,176.504700,47.042591,-172.044510,15.031819,15.906954,-14.715823
55,0.916667,4.272231,1.149820,-4.143669,-5.023203,176.745895,-17.567707,-0.333933,0.059167,0.182528,-2.593830,156.775360,175.569809,176.495941,47.039898,-172.039871,15.033455,15.907470,-14.718360
56,0.933333,,,,,,,,,,,,,,,,,,
57,0.950000,4.260412,1.207567,-4.148670,-5.021075,176.741425,-17.556196,-0.336716,0.058239,0.182435,-2.594341,156.774246,175.568527,176.480255,46.998348,-172.070190,15.033086,15.905279,-14.726936
58,0.966667,4.257681,1.232480,-4.151033,-5.017648,176.741013,-17.548231,-0.336218,0.059221,0.182631,-2.594820,156.773987,175.568207,176.472000,46.993534,-172.072906,15.034453,15.905632,-14.729383
59,0.983333,4.266964,1.248587,-4.157254,-5.013149,176.741821,-17.538488,-0.335926,0.056490,0.182727,-2.593647,156.773727,175.567245,176.464035,46.992298,-172.064117,15.034734,15.904483,-14.729464
60,1.000000,,,,,,,,,,,,,,,,,,
61,1.016667,,,,,,,,,,,,,,,,,,
62,1.033333,4.319579,1.290457,-4.187582,-4.994919,176.747314,-17.500040,-0.334695,0.057673,0.182318,-2.593649,156.774597,175.569077,176.468521,46.995033,-172.065628,15.036549,15.902318,-14.729026
63,1.050000,4.331321,1.318433,-4.205299,-4.992601,176.751114,-17.485825,-0.333592,0.057433,0.181941,-2.593736,156.774567,175.566727,176.455170,46.995098,-172.048676,15.037749,15.901648,-14.729111
64,1.066667,4.338672,1.351443,-4.211504,-4.991292,176.756058,-17.470127,-0.332057,0.056530,0.181945,-2.593285,156.775848,175.568054,176.448380,46.990700,-172.045425,15.038903,15.901746,-14.729768
65,1.083333,4.360517,1.388410,-4.219370,-4.991861,176.760071,-17.455397,-0.331203,0.056418,0.182423,-2.593173,156.775391,175.568726,176.444565,46.990231,-172.044342,15.039149,15.900853,-14.730867
66,1.100000,,,,,,,,,,,,,,,,,,
67,1.116667,4.407248,1.438240,-4.218060,-4.991253,176.767593,-17.428457,-0.332809,0.057624,0.182119,-2.593499,156.775009,175.568924,176.434341,46.978794,-172.043152,15.039815,15.899235,-14.732498
68,1.133333,4.426519,1.459423,-4.218694,-4.987759,176.770767,-17.414967,-0.332517,0.057545,0.182072,-2.593534,156.774857,175.567841,176.423798,46.980434,-172.036041,15.040120,15.898061,-14.733589
69,1.150000,4.455264,1.479935,-4.225351,-4.982741,176.774017,-17.402557,-0.334201,0.058137,0.181725,-2.593978,156.774521,175.569138,176.416260,46.972435,-172.030197,15.040437,15.897167,-14.734012
70,1.166667,4.482654,1.485724,-4.229025,-4.974380,176.778152,-17.390438,-0.333836,0.057018,0.181771,-2.592926,156.773895,175.569016,176.410400,46.971691,-172.032242,15.041704,15.897362,-14.734893
71,1.183333,4.503709,1.484869,-4.233318,-4.965612,176.781998,-17.378742,-0.332110,0.058091,0.182043,-2.592943,156.773132,175.571487,176.394058,46.961937,-172.016098,15.042780,15.897623,-14.736074
72,1.200000,,,,,,,,,,,,,,,,,,
73,1.216667,,,,,,,,,,,,,,,,,,
74,1.233333,4.544994,1.493176,-4.284305,-4.937697,176.788025,-17.344934,-0.331813,0.058832,0.182609,-2.593721,156.774139,175.570602,176.272003,46.927681,-171.902527,15.046488,15.898228,-14.740224
75,1.250000,4.549702,1.516034,-4.307112,-4.932244,176.788712,-17.334898,-0.331932,0.058321,0.182324,-2.593251,156.773407,175.571396,176.343506,46.945484,-171.989044,15.045945,15.899247,-14.740271
76,1.266667,4.533815,1.541920,-4.322106,-4.928973,176.791962,-17.324921,-0.335753,0.057980,0.182322,-2.594482,156.772919,175.570801,176.257248,46.926395,-171.892349,15.045771,15.897226,-14.740734
77,1.283333,4.544488,1.562494,-4.328484,-4.924120,176.795273,-17.317034,-0.334850,0.058259,0.182581,-2.593960,156.773911,175.567490,176.260300,46.928394,-171.893173,15.045450,15.897112,-14.740224
78,1.300000,4.572145,1.565841,-4.319385,-4.915622,176.800278,-17.310291,-0.332611,0.058644,0.182085,-2.594124,156.774765,175.568817,176.252716,46.929813,-171.884216,15.045963,15.897449,-14.740088
79,1.316667,4.587474,1.575379,-4.320423,-4.905725,176.806396,-17.304819,-0.333706,0.058324,0.182011,-2.594108,156.774323,175.570374,176.333267,46.941441,-171.978683,15.046263,15.899944,-14.739819
80,1.333333,,,,,,,,,,,,,,,,,,
81,1.350000,4.621602,1.579141,-4.326283,-4.880311,176.816696,-17.300833,-0.335065,0.058772,0.182272,-2.595265,156.774658,175.569183,176.246475,46.925629,-171.881897,15.047150,15.898573,-14.740027
82,1.366667,4.632322,1.562173,-4.346195,-4.863684,176.819809,-17.302925,-0.332462,0.058759,0.182412,-2.594135,156.773621,175.571991,176.245438,46.930355,-171.879562,15.047695,15.898365,-14.739018
83,1.383333,4.633389,1.545405,-4.358945,-4.844447,176.821136,-17.307613,-0.330704,0.059361,0.182807,-2.595027,156.774170,175.571701,-6.957537,-46.895889,-11.904804,15.048018,15.897532,-14.737493
84,1.400000,4.627190,1.520773,-4.378337,-4.824714,176.819183,-17.313177,-0.333306,0.058893,0.182495,-2.595032,156.774277,175.568588,-6.939976,-46.889313,-11.886075,15.048756,15.896095,-14.736094
85,1.416667,4.613545,1.508774,-4.395316,-4.805983,176.814621,-17.319830,-0.332658,0.058876,0.182481,-2.594694,156.773453,175.570526,-6.951454,-46.893433,-11.906027,15.049860,15.895052,-14.734578
86,1.433333,4.598037,1.504369,-4.415156,-4.791530,176.811829,-17.328382,-0.330932,0.058619,0.182179,-2.594119,156.774750,175.572281,-6.954591,-46.902512,-11.914719,15.050995,15.894027,-14.733696
87,1.450000,4.591109,1.508341,-4.428807,-4.779096,176.809586,-17.337341,-0.333000,0.058722,0.182721,-2.594094,156.773117,175.569839,-6.960504,-46.910011,-11.922833,15.051547,15.892969,-14.733407
88,1.466667,4.589768,1.515496,-4.435946,-4.768043,176.808578,-17.346148,-0.333666,0.060108,0.182428,-2.596056,156.775299,175.570435,-6.958745,-46.903637,-11.925737,15.052525,15.892426,-14.732882
89,1.483333,4.581207,1.529956,-4.439166,-4.758790,176.807022,-17.354328,-0.334490,0.058991,0.182730,-2.595555,156.774887,175.567108,176.244156,46.946907,-171.848236,15.052767,15.892093,-14.732843
90,1.500000,4.601185,1.544937,-4.452396,-4.751192,176.804855,-17.361574,-0.334350,0.059416,0.182662,-2.595857,156.775284,175.567551,176.244095,46.947601,-171.840881,15.053164,15.891335,-14.732692
91,1.516667,,,,,,,,,,,,,,,,,,
92,1.533333,4.587967,1.574612,-4.439855,-4.734283,176.802689,-17.373907,-0.332141,0.059112,0.181843,-2.594908,156.775375,175.569565,176.234573,46.940853,-171.826797,15.054501,15.889184,-14.733511
93,1.550000,4.566987,1.583712,-4.433437,-4.721950,176.803558,-17.377420,-0.381632,0.117102,0.170684,-2.621201,156.799728,175.604538,-6.979023,-46.894753,-11.958278,15.055831,15.888460,-14.733728
94,1.566667,4.567436,1.579003,-4.432679,-4.709941,176.804886,-17.381111,-0.373832,0.115767,0.172986,-2.631145,156.790497,175.601425,-6.981085,-46.898720,-11.961948,15.056337,15.887645,-14.734608
95,1.583333,4.573483,1.576524,-4.435612,-4.697792,176.805954,-17.383881,-0.371674,0.122818,0.175277,-2.650055,156.781250,175.594070,176.208923,46.935375,-171.803009,15.057440,15.887043,-14.735748
96,1.600000,4.569787,1.572956,-4.446546,-4.686919,176.806946,-17.386553,-0.361447,0.113945,0.178563,-2.653431,156.771896,175.586090,-7.000543,-46.887482,-11.981320,15.058329,15.886172,-14.735868
97,1.616667,4.572526,1.568993,-4.450613,-4.676663,176.807709,-17.388834,-0.355015,0.108604,0.179447,-2.650693,156.769058,175.584198,176.200134,46.932587,-171.799820,15.059251,15.884919,-14.736639
98,1.633333,4.577644,1.565583,-4.452523,-4.667308,176.808456,-17.390316,-0.353695,0.104644,0.179319,-2.647624,156.769028,175.581635,-7.012975,-46.890850,-11.987190,15.060979,15.884085,-14.737041
99,1.650000,4.583778,1.568825,-4.453054,-4.660021,176.808975,-17.391890,-0.350374,0.104135,0.180054,-2.647724,156.768219,175.582230,176.175018,46.941021,-171.772202,15.062642,15.882857,-14.737839
