Format Version,1.22,Take Name,AR2_ten_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-22 11.34.55.361 AM,Total Frames in Take,83890,Total Exported Frames,20973,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
71,1.183333,1.366529,3.053800,-4.436518,-5.549432,165.312820,-17.385027,-0.300682,0.031280,0.178742,-2.591983,156.770905,175.539505,30.559927,72.364426,143.977112,9.193726,11.463768,-13.421926
72,1.200000,,,,,,,,,,,,,,,,,,
73,1.216667,,,,,,,,,,,,,,,,,,
74,1.233333,,,,,,,,,,,,,,,,,,
75,1.250000,1.376588,3.152078,-4.432563,-5.618985,165.314209,-17.406788,-0.321326,0.050209,0.182126,-2.593714,156.764740,175.557571,-156.250458,-73.486534,28.109474,9.180938,11.465158,-13.423915
76,1.266667,1.381013,3.158464,-4.433112,-5.630297,165.314728,-17.414078,-0.323548,0.053893,0.183000,-2.593182,156.764145,175.559982,-156.281937,-73.499321,28.077774,9.179413,11.466137,-13.424542
77,1.283333,1.365743,3.155982,-4.429285,-5.639132,165.313705,-17.421625,-0.328810,0.055790,0.183397,-2.594655,156.764908,175.559921,-156.301086,-73.506775,28.058214,9.177373,11.466887,-13.424769
78,1.300000,1.356758,3.143342,-4.431066,-5.644423,165.311157,-17.429466,-0.328472,0.055108,0.183385,-2.593722,156.763870,175.560379,-156.302841,-73.515594,28.057653,9.175830,11.467802,-13.424828
79,1.316667,1.350283,3.125895,-4.426038,-5.647628,165.309509,-17.436903,-0.327989,0.057357,0.183534,-2.594067,156.765732,175.561600,-156.311676,-73.525864,28.046087,9.174946,11.468724,-13.424995
80,1.333333,,,,,,,,,,,,,,,,,,
81,1.350000,1.347541,3.093001,-4.424151,-5.650661,165.307205,-17.450336,-0.328040,0.058928,0.183539,-2.593785,156.764694,175.565353,-156.324585,-73.530045,28.021648,9.172601,11.469523,-13.423035
82,1.366667,1.339412,3.085379,-4.425683,-5.652663,165.305679,-17.455994,-0.329541,0.057789,0.183489,-2.593886,156.763489,175.564438,-156.314301,-73.527954,28.025951,9.171742,11.469691,-13.421638
83,1.383333,,,,,,,,,,,,,,,,,,
84,1.400000,1.339437,3.088714,-4.435893,-5.657692,165.302856,-17.464588,-0.329684,0.059506,0.184104,-2.594968,156.763794,175.564453,-156.307098,-73.524750,28.023668,9.172192,11.470485,-13.419379
85,1.416667,,,,,,,,,,,,,,,,,,
86,1.433333,1.340544,3.124403,-4.451819,-5.664953,165.299255,-17.469791,-0.332061,0.058057,0.183821,-2.594179,156.764908,175.562378,-156.308563,-73.524788,28.017347,9.172089,11.471031,-13.419138
87,1.450000,1.333611,3.153253,-4.460491,-5.667959,165.298447,-17.471998,-0.330069,0.059250,0.183552,-2.594267,156.764969,175.564682,-156.299667,-73.530655,28.033222,9.173147,11.471777,-13.418820
88,1.466667,1.348684,3.178526,-4.467822,-5.671044,165.299408,-17.474077,-0.329478,0.058490,0.184046,-2.594414,156.764389,175.565155,-156.305847,-73.533058,28.023342,9.172287,11.471103,-13.419549
89,1.483333,1.368619,3.212505,-4.480838,-5.673684,165.300629,-17.476576,-0.329773,0.058718,0.183796,-2.593793,156.765182,175.563751,-156.307938,-73.534927,28.026695,9.172849,11.471309,-13.420349
90,1.500000,1.386377,3.244806,-4.499193,-5.676415,165.301865,-17.477598,-0.329428,0.058540,0.184154,-2.593168,156.764511,175.566284,-156.291168,-73.542931,28.048084,9.173194,11.471045,-13.421665
91,1.516667,,,,,,,,,,,,,,,,,,
92,1.533333,,,,,,,,,,,,,,,,,,
93,1.550000,1.411453,3.313913,-4.510298,-5.672033,165.309570,-17.474827,-0.326394,0.059091,0.183796,-2.593164,156.765610,175.567276,-156.298935,-73.553642,28.063709,9.173662,11.469623,-13.425176
94,1.566667,1.404505,3.325322,-4.507763,-5.665245,165.313858,-17.472670,-0.325932,0.058158,0.183519,-2.593701,156.763962,175.567932,-156.289673,-73.540512,28.070156,9.176655,11.470518,-13.425440
95,1.583333,1.428911,3.337375,-4.516646,-5.658754,165.319946,-17.470924,-0.325036,0.057331,0.183527,-2.593461,156.765671,175.567383,-156.290604,-73.553467,28.083897,9.175725,11.468172,-13.426731
96,1.600000,1.453343,3.352468,-4.529229,-5.652145,165.325745,-17.469555,-0.326369,0.056143,0.183632,-2.594591,156.765854,175.562424,-156.268250,-73.534904,28.102560,9.179892,11.468862,-13.426401
97,1.616667,1.467943,3.360136,-4.544915,-5.644985,165.329117,-17.466423,-0.328091,0.055024,0.183597,-2.595086,156.765823,175.560333,-156.244598,-73.531158,28.131922,9.181703,11.468230,-13.427253
98,1.633333,,,,,,,,,,,,,,,,,,
99,1.650000,1.470418,3.395751,-4.558285,-5.630269,165.331009,-17.459021,-0.322769,0.052213,0.183426,-2.593793,156.765945,175.557358,30.620359,72.459976,143.884247,9.184212,11.466256,-13.428493
100,1.666667,1.496118,3.423062,-4.561135,-5.626162,165.333420,-17.455572,-0.321846,0.050545,0.183999,-2.594042,156.765747,175.557190,-156.262466,-73.546646,28.135866,9.182455,11.462732,-13.429875
101,1.683333,1.519927,3.451562,-4.566221,-5.623764,165.336853,-17.452263,-0.319299,0.049935,0.183087,-2.593405,156.765472,175.557297,-156.258148,-73.539955,28.140833,9.183409,11.461628,-13.431004
102,1.700000,1.543568,3.482066,-4.562074,-5.621443,165.338974,-17.448271,-0.317809,0.049271,0.182641,-2.593629,156.766754,175.557739,-156.261841,-73.540192,28.138466,9.183841,11.460915,-13.431843
103,1.716667,1.558657,3.510444,-4.551325,-5.616822,165.342636,-17.444656,-0.315533,0.049480,0.183016,-2.593490,156.766891,175.557159,-156.250122,-73.542946,28.158506,9.184707,11.460073,-13.432774
104,1.733333,1.585344,3.534216,-4.541150,-5.609581,165.348206,-17.440151,-0.315638,0.046132,0.183284,-2.593021,156.766907,175.550659,-156.248932,-73.546989,28.163382,9.184843,11.458529,-13.433679
105,1.750000,,,,,,,,,,,,,,,,,,
106,1.766667,,,,,,,,,,,,,,,,,,
107,1.783333,1.663211,3.528573,-4.541760,-5.574296,165.363037,-17.426289,-0.301587,0.035895,0.180647,-2.592241,156.770218,175.540359,-156.235611,-73.543610,28.195543,9.188108,11.457334,-13.437162
108,1.800000,,,,,,,,,,,,,,,,,,
109,1.816667,,,,,,,,,,,,,,,,,,
110,1.833333,1.704271,3.464640,-4.551873,-5.518566,165.374969,-17.408920,-0.276898,0.015700,0.178282,-2.591084,156.774109,175.521042,-156.225021,-73.496178,28.235296,9.191714,11.453880,-13.439006
111,1.850000,1.733545,3.446552,-4.555708,-5.498522,165.380112,-17.402025,-0.272300,0.007181,0.177540,-2.590693,156.775040,175.511002,-156.204453,-73.495911,28.257755,9.193544,11.453494,-13.439579
112,1.866667,1.761967,3.426959,-4.565769,-5.480539,165.383041,-17.395643,-0.264281,-0.002146,0.176701,-2.588814,156.776031,175.500763,-156.025513,-73.513817,28.454781,9.192935,11.449940,-13.440956
113,1.883333,1.774956,3.416013,-4.568653,-5.464998,165.385620,-17.389048,-0.281557,-0.000982,0.191400,-2.570912,156.751328,175.522430,-156.021393,-73.506889,28.457367,9.194345,11.449378,-13.441133
114,1.900000,1.784336,3.411294,-4.572139,-5.449975,165.389038,-17.382666,-0.282135,0.001030,0.190558,-2.570720,156.752090,175.525909,-156.071594,-73.512367,28.389885,9.195599,11.448032,-13.441907
