Format Version,1.22,Take Name,CS1_tran,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-02 11.20.45.254 AM,Total Frames in Take,1053,Total Exported Frames,264,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
172,2.866667,-7.328168,41.202183,-0.301827,-12.971247,166.579163,-1.954606,-0.359752,0.100476,0.176668,-2.649675,156.770172,175.579010,176.843094,29.848467,-179.577896,16.308920,14.794806,0.113834,-10.530472,169.134689,-6.063318,15.358247,13.075211,-2.966215,-15.700595,168.663605,-1.243618,-82.039581,101.013901,179.936356,17.295574,13.460130,3.365359,-18.641659,167.119171,2.530795,78.710106,211.677292,176.013031,16.288923,17.867603,-0.060228,-7.044554,161.392303,-3.012216,79.924950,102.163170,179.658264,-80.181694,210.746353,176.980835,20.094040,172.433655,-3.584975,5.603670,176.676590,2.317113,,,,,,,,,,,,,,,,,,,-10.530472,169.134689,-6.063318,,,,,,,,,,,,,,,,,,,,,
173,2.883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2.900000,-7.333015,41.239670,-0.309268,-12.969142,166.580093,-1.938018,-0.355249,0.098390,0.176190,-2.648576,156.770737,175.582138,176.852463,29.852049,-179.581909,16.308521,14.797357,0.114490,-10.530288,169.134506,-6.048656,15.358389,13.078433,-2.966069,-15.697661,168.665131,-1.225648,-82.040009,101.014076,179.933929,17.295156,13.462244,3.366230,-18.636602,167.121887,2.550899,78.711655,211.677170,176.023438,16.287809,17.869795,-0.059250,-7.043952,161.392197,-2.998984,79.926506,102.162781,179.660614,-80.180382,210.747650,176.985306,20.095835,172.415573,-3.578997,5.609303,176.671356,2.327007,,,,,,,,,,,,,,,,,,,-10.530288,169.134506,-6.048656,,,,,,,,,,,,,,,,,,,,,
175,2.916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2.933333,-7.349054,41.244553,-0.318686,-12.966713,166.580063,-1.927064,-0.353479,0.099876,0.175954,-2.647667,156.772583,175.581711,176.873520,29.854559,-179.590317,16.309755,14.801081,0.117129,-10.527925,169.132813,-6.039536,15.359203,13.082191,-2.963885,-15.694904,168.665756,-1.215316,-82.038773,101.016144,179.930786,17.296446,13.465212,3.368295,-18.633791,167.124359,2.562030,78.712799,211.678665,176.022614,16.289598,17.874353,-0.055624,-7.041976,161.390503,-2.985948,79.926529,102.163910,179.658646,-80.180389,210.749893,176.994583,20.097916,172.407196,-3.573507,5.616254,176.667206,2.334154,,,,,,,,,,,,,,,,,,,-10.527925,169.132813,-6.039536,,,,,,,,,,,,,,,,,,,,,
177,2.950000,-7.370427,41.257351,-0.317620,-12.964782,166.579361,-1.921251,-0.354539,0.099228,0.176155,-2.648002,156.771988,175.580856,176.885300,29.852633,-179.588821,16.310101,14.803421,0.118864,-10.526373,169.130219,-6.035137,15.359669,13.085482,-2.962497,-15.692785,168.665344,-1.209646,-82.039978,101.012993,179.934784,17.297153,13.467097,3.369629,-18.630850,167.125351,2.568914,78.712265,211.678360,176.021652,16.289316,17.876131,-0.053126,-7.040338,161.389786,-2.980202,79.927185,102.161766,179.662033,-80.180191,210.749817,176.989349,20.101690,172.404129,-3.567290,5.617851,176.666229,2.337515,,,,,,,,,,,,,,,,,,,-10.526373,169.130219,-6.035137,,,,,,,,,,,,,,,,,,,,,
178,2.966667,-7.380855,41.257458,-0.316269,-12.963017,166.578323,-1.919607,-0.355514,0.099116,0.175566,-2.647368,156.771515,175.579788,176.878006,29.874063,-179.577499,16.310026,14.806448,0.122016,-10.524912,169.128586,-6.033903,15.358411,13.087063,-2.960368,-15.691052,168.664383,-1.208339,-82.039131,101.015213,179.931992,17.298740,13.472703,3.373320,-18.629074,167.124969,2.570489,78.713448,211.677048,176.019806,16.288597,17.877974,-0.049653,-7.038420,161.388504,-2.977586,79.927383,102.162125,179.659744,-80.179993,210.749985,176.987900,20.103827,172.399307,-3.559834,5.618331,176.666611,2.339011,,,,,,,,,,,,,,,,,,,-10.524912,169.128586,-6.033903,,,,,,,,,,,,,,,,,,,,,
179,2.983333,-7.386080,41.247009,-0.319868,-12.963788,166.577133,-1.917523,-0.356865,0.097914,0.176297,-2.648054,156.771393,175.578857,176.887833,29.868568,-179.574066,16.309952,14.808248,0.124016,-10.525283,169.126877,-6.031590,15.357076,13.088861,-2.958788,-15.691908,168.663345,-1.207041,-82.039650,101.012543,179.934235,17.300003,13.474790,3.374872,-18.630672,167.124512,2.571442,78.712067,211.678009,176.019287,16.288441,17.879511,-0.046855,-7.038911,161.386841,-2.973580,79.927025,102.162811,179.660751,-80.180099,210.749268,176.980072,20.103062,172.401123,-3.557527,5.618055,176.666885,2.340245,,,,,,,,,,,,,,,,,,,-10.525283,169.126877,-6.031590,,,,,,,,,,,,,,,,,,,,,
180,3.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3.016667,-7.430438,41.244114,-0.285388,-12.969296,166.569336,-1.913597,-0.354166,0.099940,0.175384,-2.647912,156.770950,175.580185,176.918137,29.861082,-179.561096,16.309769,14.810173,0.128784,-10.532097,169.118454,-6.028330,15.356745,13.093483,-2.955060,-15.698359,168.654572,-1.203880,-82.040062,101.013794,179.934433,17.301315,13.475779,3.378293,-18.636395,167.115814,2.575208,78.713104,211.676208,176.020325,16.286997,17.879837,-0.039735,-7.042170,161.381516,-2.967852,79.927467,102.159271,179.659698,-80.179909,210.749954,176.988220,20.095068,172.413834,-3.562647,5.607348,176.669235,2.335787,,,,,,,,,,,,,,,,,,,-10.532097,169.118454,-6.028330,,,,,,,,,,,,,,,,,,,,,
182,3.033333,-7.462404,41.258629,-0.255491,-12.972925,166.563766,-1.909447,-0.354570,0.099207,0.175671,-2.647992,156.770950,175.579559,176.947205,29.874701,-179.562729,16.311876,14.812438,0.131837,-10.537860,169.112656,-6.024992,15.356819,13.094563,-2.952775,-15.702516,168.648178,-1.199352,-82.039680,101.014008,179.932098,17.302507,13.476573,3.380307,-18.638859,167.109192,2.580952,78.712746,211.676651,176.020355,16.291958,17.884577,-0.034967,-7.044473,161.378128,-2.964646,79.927559,102.158249,179.662750,-80.179382,210.749023,176.985687,20.087307,172.416336,-3.567880,5.599913,176.671356,2.331299,,,,,,,,,,,,,,,,,,,-10.537860,169.112656,-6.024992,,,,,,,,,,,,,,,,,,,,,
183,3.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3.083333,-7.602036,41.242870,-0.164586,-12.985950,166.542114,-1.902927,-0.355527,0.100004,0.175912,-2.648208,156.769638,175.581055,176.983337,29.862926,-179.550293,16.312757,14.813431,0.138622,-10.553237,169.088303,-6.021130,15.355762,13.097236,-2.947244,-15.718161,168.624191,-1.196047,-82.040161,101.012672,179.935272,17.304895,13.476014,3.385782,-18.653070,167.086868,2.586056,78.712311,211.675674,176.019806,16.293249,17.885452,-0.025676,-7.051248,161.362625,-2.950859,79.928085,102.157639,179.664795,-80.180344,210.747116,176.989243,20.069269,172.422760,-3.569025,5.576784,176.674194,2.323961,,,,,,,,,,,,,,,,,,,-10.553237,169.088303,-6.021130,,,,,,,,,,,,,,,,,,,,,
186,3.100000,-7.654985,41.225327,-0.133452,-12.989299,166.533340,-1.902114,-0.355231,0.099550,0.176020,-2.647687,156.768127,175.582520,176.993988,29.851488,-179.554321,16.313391,14.813940,0.140284,-10.556940,169.078156,-6.020731,15.355947,13.098253,-2.945689,-15.722616,168.614594,-1.197093,-82.039864,101.012291,179.933502,17.306461,13.476211,3.387076,-18.657784,167.078110,2.585147,78.712723,211.674316,176.022202,16.293659,17.885962,-0.023567,-7.052277,161.355957,-2.945489,79.928932,102.157173,179.665802,-80.180283,210.744934,176.992172,20.065073,172.425995,-3.564364,5.570085,176.675186,2.323639,,,,,,,,,,,,,,,,,,,-10.556940,169.078156,-6.020731,,,,,,,,,,,,,,,,,,,,,
187,3.116667,-7.956943,41.281872,0.054845,-13.006794,166.531998,-1.921446,-0.354508,0.101122,0.176613,-2.648737,156.769379,175.580521,177.005508,29.849894,-179.551651,16.313221,14.814239,0.141580,-10.581094,169.089630,-6.077427,15.355561,13.099189,-2.944685,-15.743998,168.609116,-1.219284,-82.039711,101.013313,179.934402,17.306105,13.475617,3.387950,-18.670643,167.077606,2.571566,78.711105,211.676407,176.018646,16.293863,17.886480,-0.021552,-7.051975,161.350708,-2.941382,79.928818,102.158798,179.659515,-80.180916,210.745071,176.987793,20.059940,172.429672,-3.560042,5.562091,176.677368,2.326626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3.133333,-7.771195,41.206970,-0.066988,-12.992302,166.516708,-1.899311,-0.353869,0.101057,0.176155,-2.648206,156.769531,175.582733,177.023270,29.854486,-179.556320,16.313662,14.815189,0.143332,-10.559433,169.056458,-6.019789,15.354792,13.099424,-2.943296,-15.727648,168.596375,-1.197468,-82.040451,101.012192,179.937149,17.305799,13.475265,3.389287,-18.662180,167.062012,2.586126,78.712082,211.675888,176.021561,16.296011,17.889147,-0.019023,-7.050767,161.345642,-2.937722,79.928734,102.157417,179.663559,-80.179741,210.746338,176.992294,20.055994,172.437881,-3.553462,5.554541,176.679642,2.329731,,,,,,,,,,,,,,,,,,,-10.559433,169.056458,-6.019789,,,,,,,,,,,,,,,,,,,,,
189,3.150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,3.166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,3.183333,-7.852799,41.121460,0.006628,-12.988099,166.506363,-1.897585,-0.353822,0.101262,0.175934,-2.648542,156.770355,175.580460,177.038925,29.830315,-179.538528,16.315971,14.811831,0.146407,-10.552929,169.045563,-6.014943,15.357442,13.099297,-2.940149,-15.726800,168.583252,-1.200631,-82.039825,101.013435,179.934982,17.306229,13.467739,3.391571,-18.664644,167.047668,2.579895,78.711960,211.676407,176.019058,16.300159,17.886875,-0.015091,-7.039840,161.342270,-2.925402,79.927719,102.159378,179.657990,-80.180702,210.748154,176.990112,20.058559,172.465515,-3.508168,5.540881,176.689316,2.357793,,,,,,,,,,,,,,,,,,,-10.552929,169.045563,-6.014943,,,,,,,,,,,,,,,,,,,,,
192,3.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,3.216667,-7.889635,41.076214,0.038854,-12.975687,166.503494,-1.892117,-0.355472,0.101175,0.176144,-2.648637,156.770309,175.579254,177.034866,29.846592,-179.519287,16.321243,14.811558,0.148993,-10.539363,169.043701,-6.009370,15.363415,13.099861,-2.938018,-15.715988,168.579132,-1.197714,-82.039795,101.012527,179.936523,17.310646,13.467373,3.394171,-18.655760,167.043015,2.581103,78.711662,211.676666,176.016388,16.305397,17.885769,-0.012058,-7.023304,161.341339,-2.913362,79.927704,102.159073,179.658844,-80.180954,210.748322,176.986603,20.071707,172.481567,-3.469485,5.543756,176.700851,2.376932,,,,,,,,,,,,,,,,,,,-10.539363,169.043701,-6.009370,,,,,,,,,,,,,,,,,,,,,
194,3.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,3.250000,-7.926386,41.030140,0.045649,-12.964582,166.506638,-1.885997,-0.356637,0.100931,0.175965,-2.648781,156.769257,175.580017,177.031662,29.853460,-179.509705,16.324343,14.812785,0.150594,-10.525277,169.045334,-6.003195,15.366136,13.100864,-2.936677,-15.705840,168.582123,-1.194913,-82.039040,101.011978,179.936676,17.313387,13.468563,3.395902,-18.648266,167.047562,2.582463,78.711693,211.675354,176.016373,16.309406,17.887363,-0.010366,-7.009974,161.344940,-2.899712,79.925400,102.159561,179.657928,-80.180824,210.747482,176.986908,20.085230,172.500107,-3.441286,5.550400,176.712112,2.393371,,,,,,,,,,,,,,,,,,,-10.525277,169.045334,-6.003195,,,,,,,,,,,,,,,,,,,,,
196,3.266667,-7.929103,41.012081,0.027642,-12.961342,166.514648,-1.884026,-0.355047,0.101904,0.176087,-2.648219,156.769165,175.582169,177.033554,29.853249,-179.510178,16.325644,14.814835,0.150920,-10.520400,169.052704,-6.001925,15.368011,13.103539,-2.936461,-15.702440,168.590820,-1.194414,-82.039391,101.012131,179.937958,17.313995,13.469776,3.396500,-18.646463,167.057785,2.582336,78.712158,211.675430,176.018677,16.310705,17.889524,-0.010139,-7.007146,161.350662,-2.893412,79.926704,102.159325,179.658371,-80.180115,210.746338,176.992950,20.089901,172.495117,-3.427708,5.554768,176.715500,2.399749,,,,,,,,,,,,,,,,,,,-10.520400,169.052704,-6.001925,,,,,,,,,,,,,,,,,,,,,
197,3.283333,-7.905645,40.996788,-0.003593,-12.960257,166.519821,-1.883498,-0.358192,0.101824,0.176543,-2.648888,156.768585,175.579300,177.032425,29.852821,-179.507080,16.325949,14.815810,0.151364,-10.517421,169.058197,-6.001550,15.368000,13.104338,-2.935919,-15.700807,168.596970,-1.194659,-82.039490,101.011002,179.939056,17.314508,13.471007,3.396689,-18.646610,167.064850,2.581066,78.711044,211.675522,176.012894,16.311172,17.890463,-0.009562,-7.007019,161.352676,-2.890295,79.926773,102.159813,179.657791,-80.181000,210.745743,176.984695,20.091139,172.490662,-3.424573,5.557920,176.715256,2.405548,,,,,,,,,,,,,,,,,,,-10.517421,169.058197,-6.001550,,,,,,,,,,,,,,,,,,,,,
198,3.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,3.316667,-7.807697,40.961449,-0.080262,-12.952723,166.536743,-1.881315,-0.356249,0.100622,0.175979,-2.648288,156.769547,175.579926,177.033340,29.848341,-179.500198,16.326162,14.815812,0.151992,-10.506508,169.079056,-5.997813,15.367943,13.104789,-2.935278,-15.691884,168.615845,-1.192799,-82.039742,101.011505,179.936508,17.314489,13.470390,3.397138,-18.641918,167.083267,2.579443,78.712173,211.675690,176.017105,16.311869,17.890625,-0.008752,-7.002156,161.361862,-2.884585,79.925194,102.161423,179.656036,-80.179749,210.747604,176.987320,20.102747,172.463303,-3.394812,5.572187,176.712387,2.425295,,,,,,,,,,,,,,,,,,,-10.506508,169.079056,-5.997813,,,,,,,,,,,,,,,,,,,,,
200,3.333333,-8.240136,41.845879,0.672639,-12.878757,166.534668,-1.837853,-0.353952,0.102069,0.176468,-2.648746,156.770355,175.579178,177.025116,29.842327,-179.493729,16.326246,14.814528,0.151641,-10.498177,169.086426,-5.990392,15.367476,13.103320,-2.935475,-15.621777,168.592102,-1.101302,-82.040726,101.011765,179.936218,17.314814,13.469286,3.396949,-18.496817,167.033035,2.717698,78.711250,211.677139,176.016495,16.312296,17.889362,-0.009424,-6.881055,161.396210,-2.953602,79.926407,102.162430,179.652222,-80.180275,210.746902,176.990158,20.109764,172.466965,-3.377700,5.578965,176.714783,2.438986,,,,,,,,,,,,,,,,,,,-10.498177,169.086426,-5.990392,,,,,,,,,,,,,,,,,,,,,
201,3.350000,-8.218017,41.832851,0.665733,-12.874241,166.534821,-1.825485,-0.353420,0.102088,0.176241,-2.648261,156.770569,175.582855,177.019653,29.840260,-179.492813,16.327477,14.813932,0.150970,-10.492627,169.086624,-5.975175,15.368156,13.102118,-2.935948,-15.617320,168.592178,-1.088958,-82.039627,101.013794,179.936569,17.316608,13.469458,3.396212,-18.493357,167.032104,2.728881,78.711952,211.677032,176.020676,16.313263,17.888426,-0.010230,-6.876560,161.396378,-2.941379,79.925987,102.162338,179.654938,-80.179474,210.746735,176.994781,20.114002,172.492569,-3.365755,5.581513,176.719177,2.451968,,,,,,,,,,,,,,,,,,,-10.492627,169.086624,-5.975175,,,,,,,,,,,,,,,,,,,,,
202,3.366667,-8.191029,41.830399,0.675207,-12.872007,166.534744,-1.812110,-0.355297,0.100749,0.175457,-2.647155,156.769562,175.581955,177.024536,29.844250,-179.496811,16.327976,14.812903,0.149251,-10.490911,169.088989,-5.959749,15.369296,13.101453,-2.937792,-15.615368,168.591339,-1.074455,-82.039505,101.011742,179.938126,17.317009,13.468364,3.394434,-18.491299,167.028671,2.742405,78.713814,211.674957,176.019867,16.313469,17.887302,-0.011780,-6.873643,161.397720,-2.930842,79.925690,102.160156,179.658264,-80.177895,210.748032,176.991089,20.115952,172.515457,-3.357345,5.581962,176.725159,2.465951,,,,,,,,,,,,,,,,,,,-10.490911,169.088989,-5.959749,,,,,,,,,,,,,,,,,,,,,
203,3.383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,3.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,3.416667,-8.092323,41.818016,0.692743,-12.859239,166.547531,-1.778505,-0.354719,0.101426,0.176132,-2.647717,156.769531,175.581207,177.005280,29.837313,-179.483978,16.328552,14.810588,0.145868,-10.478332,169.109436,-5.919683,15.369688,13.099032,-2.940613,-15.603261,168.601990,-1.037388,-82.040390,101.012779,179.935837,17.318022,13.466975,3.391069,-18.479481,167.031235,2.775931,78.712593,211.675858,176.018707,16.313986,17.884336,-0.015768,-6.859353,161.414215,-2.906042,79.926941,102.161179,179.656555,-80.178856,210.745529,176.992325,20.117212,172.536438,-3.319734,5.589365,176.743683,2.517635,,,,,,,,,,,,,,,,,,,-10.478332,169.109436,-5.919683,,,,,,,,,,,,,,,,,,,,,
206,3.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,3.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,3.466667,-8.138405,41.811924,0.732142,-12.807791,166.537308,-1.743847,-0.355892,0.099874,0.176387,-2.648005,156.770828,175.578094,177.004593,29.848423,-179.503738,16.329777,14.807005,0.146529,-10.427801,169.099609,-5.887180,15.370433,13.093045,-2.939508,-15.552910,168.590576,-1.003530,-82.038620,101.013062,179.933426,17.319363,13.464785,3.391557,-18.428438,167.019653,2.810238,78.712051,211.677551,176.016678,16.315712,17.881836,-0.015460,-6.805187,161.406738,-2.869411,79.926888,102.162445,179.655548,-80.180016,210.748169,176.982422,20.173054,172.550049,-3.243876,5.628964,176.745209,2.562946,,,,,,,,,,,,,,,,,,,-10.427801,169.099609,-5.887180,,,,,,,,,,,,,,,,,,,,,
209,3.483333,-8.134751,41.758808,0.698586,-12.789125,166.527054,-1.732559,-0.355547,0.100724,0.176389,-2.647652,156.769806,175.578400,177.006760,29.841835,-179.482117,16.329700,14.807120,0.146958,-10.403975,169.086807,-5.873811,15.370877,13.095522,-2.939563,-15.534350,168.581406,-0.995602,-82.037720,101.013054,179.933243,17.318727,13.463298,3.392035,-18.414083,167.012589,2.815859,78.712425,211.676498,176.016098,16.315620,17.881178,-0.014519,-6.786969,161.394318,-2.850569,79.927094,102.161728,179.653030,-80.179626,210.746841,176.983582,20.189030,172.536682,-3.225631,5.641716,176.743073,2.570295,,,,,,,,,,,,,,,,,,,-10.403975,169.086807,-5.873811,,,,,,,,,,,,,,,,,,,,,
210,3.500000,-7.731964,40.950600,-0.000970,-12.830283,166.518784,-1.752641,-0.357155,0.100203,0.176685,-2.647843,156.767960,175.579544,177.003876,29.841578,-179.477203,16.329576,14.806491,0.147565,-10.384473,169.070251,-5.862176,15.370674,13.095000,-2.938928,-15.571679,168.593430,-1.059622,-82.039749,101.011124,179.935745,17.318665,13.462776,3.392602,-18.520256,167.049332,2.709054,78.711914,211.675095,176.016449,16.315542,17.880375,-0.013913,-6.874954,161.355042,-2.769947,79.927979,102.161385,179.656509,-80.179459,210.743500,176.982742,20.214142,172.548569,-3.207785,5.655608,176.739899,2.571791,,,,,,,,,,,,,,,,,,,-10.384473,169.070251,-5.862176,,,,,,,,,,-0.843400,58.000957,10.283558,-6.874954,161.355042,-2.769947,,,,,,
211,3.516667,-8.221109,41.731796,0.700094,-12.758123,166.497955,-1.715803,-0.354703,0.100395,0.176380,-2.647574,156.769409,175.580887,177.005356,29.844730,-179.473404,16.329189,14.805470,0.147710,-10.370098,169.051697,-5.860191,15.369791,13.093726,-2.938990,-15.503867,168.553162,-0.983180,-82.039299,101.011238,179.936035,17.317820,13.461315,3.392825,-18.385233,166.989761,2.829278,78.712502,211.676102,176.019867,16.315840,17.879810,-0.013620,-6.755005,161.364059,-2.823381,79.928131,102.161827,179.657166,-80.180099,210.746643,176.989777,20.232523,172.561752,-3.205979,5.666404,176.734818,2.567399,,,,,,,,,,,,,,,,,,,-10.370098,169.051697,-5.860191,,,,,,,,,,,,,,,,,,,,,
212,3.533333,-8.265395,41.725956,0.673331,-12.753804,166.492630,-1.717721,-0.355144,0.100142,0.176528,-2.647852,156.769608,175.577621,177.006592,29.850239,-179.493851,16.329912,14.803867,0.147697,-10.364410,169.041275,-5.864817,15.369630,13.089702,-2.938573,-15.498978,168.549530,-0.987741,-82.039742,101.012932,179.932022,17.319380,13.461347,3.392479,-18.381435,166.991226,2.825974,78.712074,211.676529,176.016541,16.316813,17.879099,-0.013845,-6.752216,161.355560,-2.818827,79.928329,102.161560,179.654694,-80.179230,210.745316,176.982040,20.235937,172.538422,-3.219718,5.675499,176.723175,2.561283,,,,,,,,,,,,,,,,,,,-10.364410,169.041275,-5.864817,,,,,,,,,,,,,,,,,,,,,
213,3.550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,3.566667,-8.305948,41.759407,0.659300,-12.749293,166.493866,-1.727599,-0.352927,0.101071,0.175431,-2.647562,156.771057,175.581589,177.002686,29.850468,-179.490417,16.329769,14.803104,0.146670,-10.361592,169.038910,-5.879247,15.369761,13.089121,-2.939412,-15.493520,168.552139,-0.997897,-82.040359,101.013817,179.935120,17.319220,13.460832,3.391302,-18.374287,166.997910,2.818763,78.713417,211.676376,176.021317,16.316517,17.877995,-0.014906,-6.749674,161.354248,-2.827539,79.926834,102.162323,179.655502,-80.179115,210.749405,176.994278,20.235645,172.439499,-3.228658,5.685551,176.705063,2.544200,,,,,,,,,,,,,,,,,,,-10.361592,169.038910,-5.879247,,,,,,,,,,,,,,,,,,,,,
215,3.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,3.600000,-8.345769,41.725918,0.582381,-12.758754,166.492874,-1.734044,-0.355826,0.100438,0.175598,-2.648470,156.770187,175.578140,177.008362,29.846220,-179.501495,16.328993,14.802260,0.145577,-10.365454,169.027161,-5.885941,15.369567,13.088563,-2.940341,-15.501639,168.554779,-1.009600,-82.040123,101.012169,179.935196,17.318682,13.459926,3.390074,-18.386572,167.009247,2.807437,78.712349,211.675781,176.015991,16.315071,17.877068,-0.016023,-6.763005,161.346085,-2.821474,79.925621,102.161667,179.654175,-80.180702,210.749435,176.985733,20.238503,172.481888,-3.267860,5.688022,176.700272,2.521735,,,,,,,,,,,,,,,,,,,-10.365454,169.027161,-5.885941,,,,,,,,,,,,,,,,,,,,,
217,3.616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,3.633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,3.650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,3.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3.683333,-7.852268,40.916870,-0.183262,-12.820639,166.505737,-1.749441,-0.352158,0.101098,0.176118,-2.647795,156.769531,175.583252,177.009216,29.840664,-179.523071,16.328962,14.804613,0.142431,-10.366035,169.035553,-5.868363,15.368811,13.089320,-2.943187,-15.557875,168.589554,-1.067613,-82.040581,101.011322,179.936798,17.319452,13.463052,3.387247,-18.513409,167.068024,2.704793,78.712532,211.675842,176.023682,16.314514,17.879854,-0.019768,-6.875889,161.322662,-2.738088,79.927406,102.161011,179.656601,-80.179474,210.746582,176.995972,20.238657,172.451721,-3.247267,5.692151,176.694687,2.539432,,,,,,,,,,,,,,,,,,,-10.366035,169.035553,-5.868363,,,,,,,,,,,,,,,,-6.875889,161.322662,-2.738088,,,
