Format Version,1.22,Take Name,Alpha Translation Offset,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2019-10-02 08.48.43.900 PM,Total Frames in Take,361,Total Exported Frames,91,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
62,1.033333,-3.233329,23.795267,2.661630,-2.609330,159.662598,0.252062,-0.045058,-0.058477,0.257535,0.261605,156.400772,183.543549,-179.384674,17.587608,179.653015,16.555809,21.485226,-2.075314
63,1.050000,-3.215611,23.778200,2.663960,-2.607392,159.668182,0.258782,-0.043809,-0.057382,0.257584,0.261853,156.401825,183.543198,-179.388168,17.573051,179.656784,16.556030,21.485760,-2.077700
64,1.066667,-3.197928,23.736095,2.656476,-2.607194,159.676453,0.262987,-0.044482,-0.055589,0.257712,0.261173,156.401276,183.544724,-179.391464,17.569410,179.655502,16.556223,21.485409,-2.079192
65,1.083333,-3.158806,23.666512,2.625419,-2.606345,159.680634,0.270409,-0.045148,-0.055968,0.258409,0.260722,156.400879,183.542953,-179.391129,17.578424,179.658447,16.556913,21.484423,-2.080050
66,1.100000,-3.125855,23.644901,2.615037,-2.603021,159.684479,0.279214,-0.042393,-0.053930,0.258191,0.260859,156.400818,183.545746,-179.396896,17.581400,179.662277,16.558376,21.483595,-2.081088
67,1.116667,-3.077202,23.610334,2.581886,-2.603362,159.687775,0.288164,-0.045028,-0.056292,0.258357,0.259838,156.401215,183.543854,-179.343903,17.517387,179.624847,16.562452,21.480482,-2.082330
68,1.133333,-3.054731,23.610209,2.570155,-2.603185,159.691162,0.296472,-0.043766,-0.055900,0.257762,0.259732,156.401398,183.544052,-179.348633,17.529118,179.621033,16.564171,21.479620,-2.083153
69,1.150000,-3.031571,23.622133,2.563931,-2.603887,159.694611,0.304525,-0.042521,-0.055652,0.257502,0.259940,156.401749,183.541351,-179.422699,17.598436,179.828888,16.572515,21.479076,-2.082957
70,1.166667,-3.006383,23.634478,2.559488,-2.605186,159.699234,0.311382,-0.042893,-0.055850,0.257901,0.259098,156.401855,183.541626,-179.428024,17.606522,179.837143,16.572990,21.478880,-2.083936
71,1.183333,-2.988852,23.681557,2.547728,-2.604827,159.704132,0.321139,-0.043829,-0.055863,0.257122,0.259197,156.400864,183.542801,-179.429474,17.603434,179.836639,16.573858,21.479351,-2.084718
72,1.200000,-2.979594,23.685558,2.555671,-2.604500,159.706345,0.327791,-0.040108,-0.053494,0.257086,0.259370,156.401611,183.544388,-179.358917,17.525595,179.629745,16.566599,21.480150,-2.086803
73,1.216667,-2.977030,23.688320,2.559121,-2.605454,159.706970,0.334215,-0.040366,-0.052483,0.257220,0.259423,156.401138,183.546310,-179.361145,17.523964,179.636154,16.567091,21.480728,-2.087594
74,1.233333,-2.967116,23.696049,2.562687,-2.607307,159.707184,0.340276,-0.039677,-0.052905,0.257031,0.259843,156.401062,183.548141,-179.364548,17.524446,179.638519,16.567135,21.480778,-2.087997
75,1.250000,-2.968838,23.690002,2.571534,-2.608675,159.706650,0.345046,-0.038443,-0.052326,0.256742,0.260505,156.399811,183.550323,-179.436584,17.591318,179.845306,16.574373,21.480251,-2.087377
76,1.266667,-2.971670,23.692816,2.585595,-2.607904,159.704941,0.348899,-0.040077,-0.053475,0.256572,0.259856,156.400055,183.548386,-179.440582,17.586956,179.845337,16.573946,21.479355,-2.087911
77,1.283333,-2.976379,23.702927,2.596622,-2.610174,159.703003,0.353359,-0.041866,-0.053994,0.257421,0.259745,156.400497,183.544495,-179.439072,17.595949,179.845215,16.575197,21.479126,-2.088265
78,1.300000,-2.981052,23.725451,2.595197,-2.614305,159.700684,0.357623,-0.042616,-0.054361,0.257548,0.259750,156.399673,183.547104,-179.436050,17.595957,179.840195,16.575434,21.478550,-2.089002
79,1.316667,-2.988796,23.746798,2.592523,-2.620835,159.698669,0.359925,-0.043508,-0.054028,0.257803,0.259965,156.400314,183.545349,-179.444229,17.592377,179.846573,16.577072,21.479160,-2.089239
80,1.333333,-2.986723,23.751644,2.599039,-2.629613,159.695969,0.360554,-0.043491,-0.052376,0.257772,0.260220,156.399429,183.547943,-179.445526,17.603729,179.848267,16.577099,21.479012,-2.089152
81,1.350000,-2.996522,23.785856,2.593868,-2.637835,159.694443,0.361348,-0.042521,-0.054363,0.258188,0.260418,156.399231,183.547073,-179.440903,17.604301,179.845535,16.576982,21.478998,-2.088787
82,1.366667,-3.009122,23.815998,2.594735,-2.647181,159.693771,0.360637,-0.043996,-0.053618,0.258295,0.260013,156.399017,183.548065,-179.441605,17.592825,179.848465,16.576708,21.478895,-2.088132
83,1.383333,-3.027992,23.852219,2.592983,-2.655732,159.692886,0.360258,-0.044061,-0.054366,0.258222,0.260113,156.399384,183.547516,-179.437180,17.593451,179.851059,16.576591,21.478800,-2.086844
